checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
100,77,proximal-replay,1,a,a,15,15,15,,9,9,35,"[{""word"": ""a"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""to"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Squirrel"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""The"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""remorsefully"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,19,10,10
100,77,proximal-replay,2,fine,fine,33,33,33,,5,6,44,"[{""word"": ""fine"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""sensible"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""old"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""made"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""In"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,37
100,77,proximal-replay,3,lot,lot,56,56,56,,8,8,40,"[{""word"": ""lot"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""statelier"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""wind"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Anne"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""''"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,18
100,77,proximal-replay,4,of,of,54,54,54,,5,5,30,"[{""word"": ""of"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""six"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""once"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""lord"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""long"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,28,10,27
100,78,proximal-replay,1,that,that,62,62,62,,9,9,39,"[{""word"": ""that"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""look"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""leafy"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""seen"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pile"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,9
100,78,proximal-replay,2,bought,bought,19,19,19,,10,10,35,"[{""word"": ""bought"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""cow"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""hair"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""bronze-colored"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Arts"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,19,10,0
100,78,proximal-replay,3,me,me,10,10,10,,10,10,43,"[{""word"": ""me"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""stood"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""fall"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""mount"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""hair"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,0
100,78,proximal-replay,4,",",",",5,5,5,,5,5,21,"[{""word"": "","", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""but"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""grown"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""this"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,10,10,50
100,79,proximal-replay,1,the,Puck,56,56,56,,6,6,45,"[{""word"": ""Puck"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""they"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""deep"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""jealousy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""ride"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,18
100,79,proximal-replay,2,prince,calmly,41,41,41,,5,6,45,"[{""word"": ""calmly"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""world"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""was"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""sentence"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""prince"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,45
100,79,proximal-replay,3,",",",",63,63,63,,4,4,42,"[{""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""leafy"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""pile"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""should"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,55,10,45
100,79,proximal-replay,4,who,able,97,97,97,,2,2,50,"[{""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""it"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""`"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""months"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""than"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,72
100,80,proximal-replay,1,fry,fry,44,44,44,,8,8,41,"[{""word"": ""fry"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""dear"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""treat"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pictures"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""She"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,9
100,80,proximal-replay,2,fish,fish,12,12,12,,10,10,47,"[{""word"": ""fish"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""Dear"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Rogers"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""about"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""moment"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,0
100,80,proximal-replay,3,on,on,11,11,11,,10,10,46,"[{""word"": ""on"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""Remember"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""still"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""coming"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""chance"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,0
100,80,proximal-replay,4,my,my,14,14,14,,7,7,35,"[{""word"": ""my"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""like"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""we"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Kindly"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""came"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,10,10,29
100,81,proximal-replay,1,face,face,9,9,9,,9,9,30,"[{""word"": ""face"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""good"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""away"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""order"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""more"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,10
100,81,proximal-replay,2,for,for,26,26,26,,6,7,37,"[{""word"": ""for"", ""timed_overlap"": 6, ""column_overlap"": 7}, {""word"": ""window"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""will"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""come"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,38
100,81,proximal-replay,3,a,a,61,61,61,,8,8,44,"[{""word"": ""a"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""villagers"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""The"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Squirrel"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""her"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,9
100,81,proximal-replay,4,moment,moment,37,37,37,,8,8,45,"[{""word"": ""moment"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""promise"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pictures"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Square"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pardon"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,20
100,82,proximal-replay,1,queen,queen,76,76,76,,6,6,43,"[{""word"": ""queen"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""axe"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Millie"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""grass"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Bull"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,18
100,82,proximal-replay,2,",",",",23,23,23,,2,6,49,"[{""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 6}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""girl"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""when"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""--"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,73
100,82,proximal-replay,3,bringing,there,98,98,98,,2,2,49,"[{""word"": ""there"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""who"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""found"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""out"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""able"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,63
100,82,proximal-replay,4,forward,is,64,64,64,,7,7,39,"[{""word"": ""is"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""lie"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""does"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""The"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""before"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,73,10,9
100,83,proximal-replay,1,for,for,40,40,40,,5,5,52,"[{""word"": ""for"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""drunk"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""men"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""So"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""He"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,37
100,83,proximal-replay,2,an,a,71,71,71,,7,7,46,"[{""word"": ""a"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""an"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""drop"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""brave"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""her"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,18
100,83,proximal-replay,3,excuse,moment,47,47,47,,8,8,45,"[{""word"": ""moment"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""promise"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pictures"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Square"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""grass"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,20
100,83,proximal-replay,4,to,humanity,13,13,13,,2,2,25,"[{""word"": ""humanity"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bronze-colored"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""fine"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Bagheera"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""."", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,28,10,80
100,84,proximal-replay,1,that,that,53,53,53,,5,6,36,"[{""word"": ""that"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""look"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""To"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""salt"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pulled"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,38
100,84,proximal-replay,2,night,anything,59,59,59,,7,8,55,"[{""word"": ""anything"", ""timed_overlap"": 7, ""column_overlap"": 8}, {""word"": ""young"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""likes"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""she"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": "";"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,18
100,84,proximal-replay,3,companioned,should,27,27,27,,8,8,40,"[{""word"": ""should"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""Reddy"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""shook"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""thing"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,18
100,84,proximal-replay,4,by,try,18,18,18,,8,8,42,"[{""word"": ""try"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""excuse"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""window"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""whereon"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""seemed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,85,proximal-replay,1,are,are,49,49,49,,7,7,42,"[{""word"": ""are"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""she"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Abraham"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""thou"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""as"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,18
100,85,proximal-replay,2,Happy,Happy,33,33,33,,8,8,48,"[{""word"": ""Happy"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""No"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""a"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""room"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""does"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,18
100,85,proximal-replay,3,Jack,Jack,46,46,46,,7,7,44,"[{""word"": ""Jack"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""heard"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Cursed"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""must"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,18
100,85,proximal-replay,4,Squirrel,Squirrel,17,17,17,,7,7,51,"[{""word"": ""Squirrel"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""snuff-box"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""ones"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""n't"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""a"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,29
100,86,proximal-replay,1,the,look,40,40,40,,4,4,43,"[{""word"": ""look"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""Kindly"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""the"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thing"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,19,10,29
100,86,proximal-replay,2,whitest,for,28,28,28,,6,7,49,"[{""word"": ""for"", ""timed_overlap"": 6, ""column_overlap"": 7}, {""word"": ""at"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""very"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""has"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Kindly"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,28
100,86,proximal-replay,3,of,an,56,56,56,,4,5,45,"[{""word"": ""an"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""him"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""young"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""out"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""``"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,27
100,86,proximal-replay,4,skins,excuse,27,27,27,,10,10,39,"[{""word"": ""excuse"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""''"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""try"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""must"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""His"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,0
100,87,proximal-replay,1,face,room,40,40,40,,7,7,56,"[{""word"": ""room"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""some"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""If"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""torrents"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""been"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,27
100,87,proximal-replay,2,twitch,were,26,26,26,,8,8,44,"[{""word"": ""were"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""much"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dares"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""heart"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""splendid"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,19
100,87,proximal-replay,3,mutinously,full,20,20,20,,7,8,43,"[{""word"": ""full"", ""timed_overlap"": 7, ""column_overlap"": 8}, {""word"": ""royal"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": "";"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""torrents"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,28,10,28
100,87,proximal-replay,4,whenever,of,60,60,60,,5,5,32,"[{""word"": ""of"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""soft"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Now"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""No"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""seemed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,36
100,88,proximal-replay,1,was,was,24,24,24,,8,8,42,"[{""word"": ""was"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""does"", ""timed_overlap"": 4, ""column_overlap"": 6}, {""word"": ""Happy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""harm"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""snuff-box"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,9
100,88,proximal-replay,2,heated,heated,42,42,42,,10,10,45,"[{""word"": ""heated"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""pretence"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Don"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""praised"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""any"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,0
100,88,proximal-replay,3,",",",",8,8,8,,8,8,38,"[{""word"": "","", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tracks"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""back"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,20
100,88,proximal-replay,4,and,and,82,82,82,,5,5,41,"[{""word"": ""and"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""lot"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,27
100,89,proximal-replay,1,of,of,29,29,29,,8,8,42,"[{""word"": ""of"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""wind"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""if"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""one"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""six"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,18
100,89,proximal-replay,2,grass,grass,55,55,55,,7,7,44,"[{""word"": ""grass"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""Every"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""after"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""common"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""she"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,27
100,89,proximal-replay,3,",",",",23,23,23,,9,9,45,"[{""word"": "","", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""does"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""back"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,9
100,89,proximal-replay,4,and,and,68,68,68,,3,3,46,"[{""word"": ""and"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""praised"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""should"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,19,10,45
100,90,proximal-replay,1,at,at,53,53,53,,8,8,42,"[{""word"": ""at"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""very"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""when"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""alarm"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,9
100,90,proximal-replay,2,once,once,18,18,18,,9,9,36,"[{""word"": ""once"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""fell"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sensible"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""remorsefully"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""back"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,10
100,90,proximal-replay,3,and,and,14,14,14,,9,9,31,"[{""word"": ""and"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Emmy"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,10
100,90,proximal-replay,4,ride,ride,54,54,54,,6,6,54,"[{""word"": ""ride"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""drop"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wonder"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""now"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,27
100,91,proximal-replay,1,",",",",57,57,57,,4,4,42,"[{""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,28,10,45
100,91,proximal-replay,2,and,it,97,97,97,,4,4,51,"[{""word"": ""it"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""snuff-box"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""have"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""found"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""when"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,36
100,91,proximal-replay,3,you,'s,55,55,55,,4,5,49,"[{""word"": ""'s"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""off"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""snow"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,9
100,91,proximal-replay,4,will,so,30,30,30,,9,9,50,"[{""word"": ""so"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""veil"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""humanity"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""face"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Janet"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,9
100,92,proximal-replay,1,calmly,calmly,60,60,60,,4,5,38,"[{""word"": ""calmly"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""world"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""was"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""sentence"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,37,10,54
